,Tin Oxide,Titania,Tungsten Oxide,Indium Oxide,T
4229,1044.0,967.0,672.0,1133.0,27.4
4230,1045.0,964.0,666.0,1140.0,26.4
4231,1004.0,921.0,699.0,1092.0,24.9
4232,944.0,796.0,784.0,1021.0,24.0
4233,868.0,657.0,921.0,764.0,25.2
4234,850.0,632.0,954.0,803.0,24.2
4235,873.0,668.0,911.0,744.0,23.1
4236,905.0,766.0,842.0,818.0,22.9
4237,1249.0,1239.0,540.0,1285.0,22.0
4238,1488.0,1653.0,388.0,1782.0,23.7
4239,1300.0,1296.0,489.0,1639.0,26.7
4240,1311.0,1267.0,524.0,1662.0,31.4
4241,1232.0,1210.0,565.0,1478.0,34.5
4242,1113.0,1096.0,635.0,1050.0,36.4
4243,1048.0,1021.0,698.0,846.0,35.1
4244,1054.0,1036.0,697.0,830.0,35.7
4245,1104.0,1102.0,670.0,1480.0,37.6
4246,1130.0,1113.0,674.0,1127.0,38.8
4247,1229.0,1348.0,565.0,1445.0,39.3
4248,1347.0,1382.0,529.0,1543.0,37.0
4249,1424.0,1417.0,488.0,1674.0,33.2
4250,1305.0,1188.0,546.0,1524.0,31.0
4251,1180.0,1088.0,619.0,1339.0,29.5
4252,1029.0,904.0,709.0,992.0,29.1
4253,1080.0,902.0,702.0,1048.0,27.8
4254,1197.0,1029.0,601.0,1362.0,26.0
4255,1006.0,845.0,738.0,978.0,25.8
4256,987.0,820.0,772.0,935.0,25.4
4257,958.0,735.0,816.0,906.0,25.2
4258,962.0,747.0,813.0,913.0,23.0
4259,958.0,744.0,809.0,903.0,22.1
4260,976.0,780.0,795.0,898.0,22.5
4261,1088.0,945.0,636.0,1165.0,22.0
4262,1159.0,1016.0,595.0,1260.0,23.4
4263,1156.0,988.0,615.0,1250.0,26.7
4264,1202.0,1021.0,649.0,1226.0,31.3
4265,1226.0,1080.0,622.0,1188.0,34.8
4266,1181.0,1091.0,638.0,1072.0,38.3
4267,1062.0,969.0,729.0,782.0,37.1
4268,1013.0,897.0,798.0,594.0,37.3
4269,1029.0,913.0,787.0,607.0,38.3
4270,1144.0,1046.0,682.0,879.0,40.7
4271,1159.0,1059.0,664.0,945.0,39.5
4272,1113.0,978.0,705.0,946.0,36.6
4273,1100.0,944.0,730.0,882.0,32.8
4274,1037.0,890.0,765.0,735.0,30.7
4275,1055.0,988.0,720.0,874.0,30.1
4276,980.0,901.0,812.0,731.0,29.7
4277,1083.0,1094.0,706.0,926.0,29.6
4278,1399.0,1558.0,473.0,1652.0,28.0
4279,1194.0,1255.0,555.0,1452.0,27.2
4280,970.0,870.0,792.0,943.0,27.5
4281,898.0,721.0,912.0,594.0,27.1
4282,929.0,769.0,879.0,607.0,26.4
4283,913.0,734.0,864.0,646.0,25.6
4284,854.0,600.0,1102.0,542.0,25.4
4285,881.0,647.0,964.0,550.0,25.5
4286,867.0,618.0,1042.0,488.0,27.0
4287,885.0,638.0,1059.0,484.0,29.9
4288,899.0,654.0,1037.0,481.0,31.9
4289,886.0,633.0,1071.0,453.0,33.0
4290,864.0,651.0,1096.0,443.0,34.5
4291,822.0,611.0,1191.0,403.0,33.2
4292,810.0,597.0,1255.0,361.0,32.2
4293,784.0,576.0,1327.0,342.0,32.6
4294,823.0,633.0,1228.0,366.0,33.0
4295,863.0,678.0,1153.0,434.0,32.9
4296,880.0,728.0,1046.0,514.0,31.6
4297,951.0,859.0,897.0,718.0,29.3
4298,942.0,786.0,930.0,705.0,27.8
4299,988.0,859.0,845.0,799.0,27.1
4300,1008.0,845.0,832.0,856.0,26.3
4301,965.0,769.0,878.0,667.0,25.9
4302,957.0,717.0,911.0,579.0,25.3
4303,921.0,666.0,954.0,480.0,24.8
4304,854.0,562.0,1106.0,400.0,24.3
4305,826.0,504.0,1250.0,385.0,24.0
4306,828.0,501.0,1281.0,385.0,23.9
4307,892.0,580.0,1076.0,516.0,23.5
4308,954.0,660.0,938.0,728.0,23.7
4309,1120.0,890.0,728.0,1035.0,23.6
4310,1096.0,921.0,716.0,988.0,24.3
4311,1058.0,898.0,749.0,977.0,26.3
4312,977.0,800.0,843.0,778.0,27.6
4313,977.0,840.0,827.0,736.0,29.2
4314,943.0,777.0,880.0,632.0,29.2
4315,964.0,814.0,850.0,689.0,29.4
4316,953.0,781.0,889.0,641.0,29.8
4317,967.0,814.0,854.0,703.0,30.1
4318,996.0,843.0,840.0,765.0,30.1
4319,1091.0,1039.0,699.0,923.0,29.6
4320,1114.0,1101.0,663.0,1057.0,29.6
4321,1133.0,1101.0,647.0,1105.0,28.0
4322,1031.0,921.0,731.0,897.0,26.8
4323,952.0,787.0,856.0,723.0,25.7
4324,949.0,804.0,835.0,740.0,25.4
4325,932.0,752.0,889.0,687.0,25.0
4326,966.0,774.0,859.0,644.0,24.6
4327,888.0,653.0,973.0,497.0,24.2
4328,847.0,634.0,1012.0,525.0,24.0
4329,856.0,687.0,955.0,726.0,21.9
4330,881.0,735.0,876.0,783.0,22.4
4331,882.0,711.0,936.0,741.0,22.9
4332,1016.0,888.0,776.0,1040.0,23.1
4333,1228.0,1113.0,628.0,1324.0,23.7
4334,1311.0,1350.0,529.0,1486.0,25.8
4335,1081.0,983.0,703.0,1079.0,27.3
4336,1104.0,993.0,705.0,1081.0,31.0
4337,991.0,898.0,787.0,806.0,31.6
4338,1008.0,980.0,755.0,825.0,32.5
4339,986.0,1005.0,752.0,907.0,31.7
4340,948.0,893.0,828.0,768.0,31.5
4341,919.0,862.0,851.0,697.0,31.6
4342,958.0,940.0,820.0,728.0,32.4
4343,1037.0,1021.0,747.0,786.0,31.7
4344,1120.0,1181.0,653.0,1028.0,31.1
4345,1205.0,1294.0,579.0,1317.0,28.9
4346,1172.0,1159.0,597.0,1290.0,27.4
4347,1088.0,1019.0,668.0,1165.0,26.3
4348,1055.0,979.0,694.0,1086.0,25.4
4349,-200.0,-200.0,-200.0,-200.0,-200
4350,-200.0,-200.0,-200.0,-200.0,-200
4351,-200.0,-200.0,-200.0,-200.0,-200
4352,-200.0,-200.0,-200.0,-200.0,-200
4353,-200.0,-200.0,-200.0,-200.0,-200
4354,-200.0,-200.0,-200.0,-200.0,-200
4355,-200.0,-200.0,-200.0,-200.0,-200
4356,-200.0,-200.0,-200.0,-200.0,-200
4357,-200.0,-200.0,-200.0,-200.0,-200
4358,-200.0,-200.0,-200.0,-200.0,-200
4359,1297.0,1654.0,848.0,1611.0,22.7
4360,-200.0,-200.0,-200.0,-200.0,-200
4361,-200.0,-200.0,-200.0,-200.0,-200
4362,-200.0,-200.0,-200.0,-200.0,-200
4363,-200.0,-200.0,-200.0,-200.0,-200
4364,-200.0,-200.0,-200.0,-200.0,-200
4365,-200.0,-200.0,-200.0,-200.0,-200
4366,-200.0,-200.0,-200.0,-200.0,-200
4367,-200.0,-200.0,-200.0,-200.0,-200
4368,1325.0,1266.0,926.0,1543.0,32.4
4369,1383.0,1406.0,824.0,1678.0,29.9
4370,1254.0,1241.0,873.0,1431.0,28.2
4371,1221.0,1174.0,874.0,1413.0,26.8
4372,1226.0,1138.0,862.0,1419.0,25.1
4373,1100.0,999.0,984.0,1145.0,25.4
4374,999.0,879.0,1114.0,960.0,24.9
4375,980.0,873.0,1088.0,949.0,23.2
4376,859.0,698.0,1254.0,819.0,22.3
4377,814.0,606.0,1370.0,745.0,23.0
4378,806.0,605.0,1366.0,725.0,21.4
4379,813.0,631.0,1327.0,710.0,21.7
4380,889.0,760.0,1224.0,806.0,20.3
4381,1200.0,1246.0,798.0,1416.0,19.7
4382,1289.0,1335.0,724.0,1521.0,21.0
4383,1355.0,1333.0,741.0,1605.0,25.0
4384,1277.0,1292.0,800.0,1481.0,31.0
4385,1156.0,1142.0,907.0,1188.0,34.9
4386,1054.0,1071.0,1006.0,940.0,37.1
4387,1096.0,1083.0,971.0,986.0,35.0
4388,1160.0,1185.0,873.0,1162.0,35.1
4389,1148.0,1149.0,924.0,1047.0,35.4
4390,1166.0,1186.0,878.0,1180.0,38.4
4391,1315.0,1370.0,794.0,1399.0,37.6
4392,1425.0,1605.0,660.0,2321.0,35.2
4393,1329.0,1360.0,704.0,1894.0,31.2
4394,1299.0,1197.0,763.0,1606.0,29.3
4395,1123.0,1015.0,845.0,1297.0,28.3
4396,1089.0,1024.0,831.0,1182.0,27.4
4397,1081.0,950.0,876.0,1138.0,26.2
4398,1031.0,871.0,950.0,972.0,25.2
4399,969.0,787.0,1035.0,799.0,24.4
4400,881.0,680.0,1175.0,630.0,23.7
4401,869.0,638.0,1219.0,586.0,24.2
4402,866.0,644.0,1162.0,629.0,24.5
4403,895.0,689.0,1134.0,709.0,22.4
4404,933.0,786.0,1018.0,858.0,22.3
4405,1209.0,1163.0,762.0,1300.0,21.4
4406,1417.0,1511.0,587.0,1676.0,22.9
4407,1227.0,1233.0,739.0,1384.0,26.6
4408,1093.0,1076.0,871.0,1125.0,30.3
4409,1135.0,1170.0,867.0,1189.0,32.8
4410,1112.0,1161.0,866.0,1088.0,34.3
4411,1147.0,1168.0,858.0,1118.0,33.3
4412,1086.0,1070.0,907.0,924.0,33.0
4413,1077.0,1056.0,908.0,935.0,33.6
4414,1110.0,1098.0,882.0,1009.0,34.9
4415,1146.0,1125.0,846.0,1016.0,33.4
4416,1211.0,1194.0,797.0,1188.0,31.6
4417,1218.0,1221.0,755.0,1290.0,29.2
4418,1136.0,1082.0,824.0,1130.0,27.7
4419,1017.0,908.0,932.0,880.0,27.1
4420,1063.0,946.0,886.0,996.0,26.0
4421,1083.0,951.0,880.0,1054.0,25.1
4422,1077.0,994.0,829.0,1081.0,24.3
4423,968.0,823.0,952.0,828.0,23.4
4424,898.0,720.0,1059.0,661.0,23.2
4425,859.0,656.0,1126.0,582.0,23.6
4426,849.0,607.0,1189.0,544.0,23.5
4427,886.0,658.0,1101.0,647.0,20.5
4428,932.0,708.0,1057.0,720.0,20.7
4429,1144.0,1006.0,757.0,1207.0,19.9
4430,1222.0,1083.0,729.0,1273.0,21.3
4431,1202.0,989.0,775.0,1303.0,24.0
4432,1323.0,1190.0,698.0,1479.0,28.7
4433,1219.0,1074.0,805.0,1191.0,31.9
4434,1121.0,965.0,899.0,932.0,33.8
4435,1096.0,942.0,893.0,826.0,32.7
4436,1019.0,858.0,989.0,631.0,33.0
4437,1045.0,857.0,994.0,598.0,33.9
4438,1147.0,959.0,872.0,796.0,35.9
4439,1145.0,971.0,883.0,759.0,34.2
4440,1202.0,1040.0,815.0,886.0,32.0
4441,1283.0,1112.0,719.0,1071.0,29.3
4442,1148.0,929.0,815.0,826.0,27.2
4443,1229.0,1012.0,743.0,1103.0,26.1
4444,1287.0,1060.0,716.0,1221.0,25.3
4445,1285.0,1062.0,715.0,1449.0,24.6
4446,1251.0,1055.0,701.0,1364.0,24.1
4447,1120.0,900.0,811.0,1111.0,23.6
4448,1108.0,917.0,797.0,1129.0,22.0
4449,961.0,759.0,943.0,799.0,22.4
4450,950.0,719.0,982.0,771.0,21.6
4451,901.0,608.0,1105.0,646.0,21.8
4452,903.0,619.0,1111.0,705.0,21.7
4453,1024.0,757.0,923.0,908.0,20.6
4454,1093.0,837.0,830.0,1047.0,22.1
4455,1097.0,833.0,853.0,1015.0,24.8
4456,1126.0,830.0,853.0,938.0,27.9
4457,1139.0,794.0,908.0,849.0,30.1
4458,1178.0,832.0,858.0,844.0,28.2
4459,1243.0,883.0,745.0,1036.0,24.8
4460,1017.0,680.0,996.0,729.0,27.8
4461,1048.0,672.0,1050.0,556.0,25.4
4462,1254.0,840.0,787.0,846.0,26.1
4463,1287.0,911.0,796.0,942.0,28.0
4464,1215.0,900.0,823.0,902.0,27.4
4465,1363.0,1071.0,697.0,1178.0,25.7
4466,1436.0,1224.0,609.0,1426.0,24.6
4467,1365.0,1143.0,655.0,1394.0,24.2
4468,1506.0,1385.0,555.0,1935.0,23.8
4469,1227.0,1055.0,705.0,1360.0,23.0
4470,1038.0,866.0,833.0,1061.0,23.0
4471,934.0,744.0,970.0,870.0,22.8
4472,900.0,699.0,1036.0,799.0,21.0
4473,870.0,692.0,1070.0,779.0,20.4
4474,875.0,713.0,1027.0,809.0,19.4
4475,940.0,789.0,917.0,914.0,19.5
4476,1053.0,913.0,824.0,1033.0,19.7
4477,1509.0,1508.0,533.0,1572.0,20.4
4478,1559.0,1599.0,498.0,1704.0,21.8
4479,1313.0,1231.0,626.0,1455.0,23.0
4480,1372.0,1251.0,609.0,1588.0,25.4
4481,1320.0,1190.0,655.0,1482.0,30.0
4482,1346.0,1246.0,639.0,1458.0,32.6
4483,1307.0,1236.0,649.0,1356.0,32.2
4484,1157.0,1069.0,737.0,1100.0,32.1
4485,1154.0,1026.0,773.0,1212.0,32.6
4486,1172.0,1145.0,735.0,1049.0,35.2
4487,1241.0,1254.0,693.0,1149.0,34.3
4488,1379.0,1433.0,605.0,1370.0,31.5
4489,1570.0,1684.0,494.0,1716.0,29.0
4490,1418.0,1471.0,542.0,1600.0,27.1
4491,1317.0,1295.0,593.0,1592.0,26.1
4492,1204.0,1136.0,648.0,1491.0,25.1
4493,1014.0,853.0,843.0,1084.0,26.0
4494,956.0,794.0,896.0,1007.0,24.7
4495,891.0,708.0,1005.0,823.0,24.8
4496,856.0,665.0,1061.0,788.0,23.5
4497,863.0,703.0,1032.0,791.0,20.8
4498,911.0,745.0,922.0,924.0,19.9
4499,936.0,765.0,916.0,941.0,20.6
4500,1087.0,964.0,774.0,1103.0,21.3
4501,1540.0,1498.0,519.0,1657.0,22.0
4502,1513.0,1601.0,469.0,1743.0,23.2
4503,1409.0,1322.0,562.0,1601.0,26.5
4504,1219.0,1042.0,699.0,1253.0,29.0
4505,1286.0,1172.0,644.0,1295.0,30.1
4506,1228.0,1174.0,668.0,1192.0,32.3
4507,1140.0,1117.0,711.0,1046.0,33.2
4508,1052.0,906.0,832.0,803.0,34.0
4509,1282.0,1107.0,682.0,1116.0,29.9
4510,1378.0,1282.0,576.0,1347.0,27.7
4511,1506.0,1471.0,518.0,1530.0,28.0
4512,1310.0,1259.0,620.0,1240.0,28.6
4513,1204.0,1114.0,686.0,1092.0,24.8
4514,1071.0,842.0,873.0,740.0,20.3
4515,967.0,719.0,980.0,670.0,19.7
4516,947.0,689.0,1009.0,640.0,20.6
4517,1011.0,734.0,967.0,918.0,19.2
4518,971.0,722.0,949.0,804.0,20.5
4519,886.0,627.0,1082.0,694.0,21.4
4520,908.0,657.0,1013.0,796.0,20.5
4521,901.0,652.0,1013.0,804.0,20.7
4522,915.0,674.0,970.0,829.0,20.5
4523,940.0,712.0,961.0,848.0,20.6
4524,1048.0,891.0,791.0,992.0,20.1
4525,1298.0,1181.0,644.0,1256.0,20.9
4526,1487.0,1493.0,492.0,1598.0,21.2
4527,1327.0,1233.0,582.0,1403.0,22.5
4528,1363.0,1255.0,573.0,1497.0,23.7
4529,1393.0,1340.0,529.0,1500.0,23.2
4530,1361.0,1324.0,540.0,1549.0,23.5
4531,1289.0,1217.0,599.0,1374.0,24.1
4532,1265.0,1184.0,619.0,1270.0,24.2
4533,1339.0,1257.0,579.0,1360.0,24.6
4534,1269.0,1215.0,608.0,1296.0,26.3
4535,1299.0,1220.0,624.0,1319.0,26.9
4536,1546.0,1519.0,493.0,1649.0,26.5
4537,1571.0,1593.0,469.0,1686.0,25.1
4538,1312.0,1299.0,580.0,1380.0,23.9
4539,1074.0,946.0,767.0,1079.0,23.1
4540,1127.0,989.0,752.0,1096.0,22.1
4541,1040.0,923.0,769.0,1049.0,22.1
4542,1060.0,925.0,772.0,1161.0,21.1
4543,911.0,753.0,934.0,865.0,21.9
4544,853.0,623.0,1107.0,768.0,21.7
4545,915.0,725.0,962.0,845.0,20.2
4546,897.0,738.0,936.0,843.0,19.1
4547,976.0,840.0,844.0,964.0,19.4
4548,1066.0,982.0,740.0,1065.0,19.7
4549,1435.0,1387.0,544.0,1467.0,19.9
4550,1420.0,1430.0,512.0,1510.0,20.4
4551,1365.0,1341.0,549.0,1518.0,21.6
4552,1171.0,1083.0,695.0,1276.0,22.9
4553,982.0,850.0,888.0,873.0,18.7
4554,1021.0,979.0,798.0,958.0,21.1
4555,1044.0,1039.0,771.0,1076.0,23.3
4556,1005.0,972.0,834.0,952.0,22.9
4557,1021.0,985.0,816.0,977.0,23.3
4558,1064.0,1048.0,772.0,1059.0,23.7
4559,1167.0,1231.0,659.0,1199.0,23.8
4560,1167.0,1263.0,640.0,1212.0,23.0
4561,1164.0,1227.0,658.0,1193.0,21.9
4562,1092.0,1110.0,725.0,1105.0,21.3
4563,997.0,955.0,845.0,926.0,21.2
4564,966.0,964.0,858.0,1231.0,21.4
4565,969.0,922.0,906.0,995.0,20.8
4566,944.0,1005.0,874.0,1094.0,21.3
4567,834.0,817.0,1022.0,774.0,21.4
4568,796.0,667.0,1162.0,558.0,20.6
4569,777.0,585.0,1305.0,510.0,20.0
4570,752.0,521.0,1451.0,471.0,19.7
4571,755.0,528.0,1472.0,471.0,19.6
4572,800.0,598.0,1336.0,529.0,19.8
4573,1147.0,1136.0,737.0,1114.0,20.2
4574,1036.0,965.0,854.0,987.0,19.7
4575,926.0,845.0,979.0,851.0,20.2
4576,961.0,881.0,932.0,901.0,22.0
4577,951.0,926.0,902.0,949.0,23.5
4578,962.0,940.0,889.0,855.0,22.8
4579,1004.0,1004.0,832.0,911.0,23.4
4580,893.0,828.0,988.0,672.0,23.2
4581,990.0,956.0,872.0,826.0,23.6
4582,1071.0,1068.0,798.0,988.0,23.9
4583,1140.0,1155.0,733.0,1105.0,23.6
4584,1103.0,1143.0,741.0,1089.0,23.2
4585,1082.0,1178.0,733.0,1077.0,22.8
4586,991.0,977.0,872.0,923.0,22.3
4587,935.0,852.0,978.0,824.0,22.1
4588,908.0,790.0,1046.0,717.0,22.2
4589,927.0,826.0,1021.0,734.0,22.1
4590,936.0,844.0,978.0,776.0,22.1
4591,847.0,694.0,1153.0,594.0,21.5
4592,812.0,664.0,1212.0,518.0,21.1
4593,804.0,616.0,1271.0,496.0,20.4
4594,793.0,636.0,1213.0,514.0,20.6
4595,775.0,609.0,1319.0,468.0,20.2
4596,835.0,690.0,1183.0,621.0,20.1
4597,913.0,830.0,980.0,757.0,20.0
4598,903.0,765.0,1035.0,712.0,20.7
4599,982.0,895.0,892.0,859.0,24.3
4600,925.0,838.0,949.0,728.0,25.4
4601,895.0,776.0,1024.0,640.0,26.6
4602,930.0,838.0,957.0,680.0,27.7
4603,953.0,881.0,926.0,704.0,27.6
4604,885.0,765.0,1017.0,619.0,27.6
4605,903.0,779.0,1010.0,583.0,28.1
4606,927.0,781.0,994.0,594.0,29.1
4607,979.0,835.0,936.0,700.0,28.4
4608,1050.0,947.0,832.0,912.0,26.6
4609,1091.0,1037.0,770.0,1038.0,25.3
4610,1040.0,946.0,827.0,952.0,24.7
4611,997.0,879.0,885.0,887.0,23.5
4612,1042.0,938.0,816.0,1004.0,22.8
4613,1191.0,1055.0,707.0,1221.0,22.2
4614,1149.0,996.0,754.0,1177.0,21.3
4615,973.0,862.0,850.0,957.0,20.6
4616,940.0,823.0,891.0,853.0,19.6
4617,949.0,890.0,854.0,884.0,18.8
4618,830.0,699.0,1012.0,736.0,18.8
4619,773.0,609.0,1169.0,590.0,19.3
4620,811.0,644.0,1144.0,655.0,18.2
4621,901.0,754.0,936.0,854.0,16.8
4622,969.0,886.0,863.0,953.0,18.6
4623,1027.0,933.0,806.0,1050.0,22.2
4624,1094.0,1002.0,755.0,1114.0,26.5
4625,1083.0,984.0,784.0,1049.0,30.0
4626,1098.0,1015.0,754.0,996.0,32.2
4627,1059.0,1047.0,761.0,841.0,29.6
4628,1021.0,1009.0,771.0,769.0,29.8
4629,925.0,768.0,987.0,541.0,31.1
4630,1045.0,910.0,878.0,742.0,34.6
4631,1303.0,1317.0,631.0,1196.0,33.2
4632,1254.0,1204.0,668.0,1338.0,30.0
4633,1345.0,1306.0,587.0,1416.0,27.5
4634,1273.0,1159.0,645.0,1341.0,26.2
4635,1096.0,931.0,766.0,1019.0,24.7
4636,1077.0,920.0,778.0,935.0,23.6
4637,1084.0,929.0,751.0,1081.0,22.7
4638,980.0,800.0,863.0,903.0,22.7
4639,882.0,713.0,978.0,731.0,22.8
4640,851.0,655.0,1051.0,625.0,21.4
4641,819.0,597.0,1112.0,613.0,19.9
4642,804.0,601.0,1122.0,646.0,19.5
4643,823.0,631.0,1090.0,671.0,20.2
4644,903.0,748.0,937.0,801.0,19.4
4645,1310.0,1344.0,573.0,1353.0,18.7
4646,1436.0,1601.0,455.0,1682.0,20.1
4647,1479.0,1490.0,494.0,1749.0,23.5
4648,1285.0,1243.0,599.0,1582.0,26.4
4649,1262.0,1258.0,597.0,1484.0,29.9
4650,1225.0,1227.0,643.0,1321.0,31.5
4651,1162.0,1188.0,676.0,1125.0,30.2
4652,1103.0,1044.0,757.0,967.0,30.5
4653,1120.0,1045.0,752.0,975.0,31.8
4654,1169.0,1163.0,708.0,1025.0,34.3
4655,1386.0,1522.0,560.0,1469.0,34.1
4656,1426.0,1577.0,521.0,1648.0,30.5
4657,1476.0,1663.0,473.0,1785.0,28.1
4658,1167.0,1282.0,633.0,1371.0,26.5
4659,1032.0,1039.0,761.0,1071.0,24.8
4660,1034.0,972.0,747.0,1118.0,23.9
4661,986.0,885.0,835.0,931.0,23.0
4662,908.0,732.0,966.0,722.0,23.5
4663,891.0,714.0,957.0,773.0,22.3
4664,843.0,656.0,1042.0,665.0,22.1
4665,822.0,612.0,1094.0,594.0,21.8
4666,814.0,589.0,1119.0,565.0,20.8
4667,869.0,673.0,1033.0,688.0,18.8
4668,1013.0,905.0,804.0,974.0,18.3
4669,1515.0,1584.0,496.0,1591.0,18.2
4670,1587.0,1795.0,425.0,1820.0,19.6
4671,1490.0,1487.0,508.0,1807.0,22.6
4672,1435.0,1408.0,537.0,1704.0,25.8
4673,1246.0,1209.0,632.0,1270.0,28.5
4674,1266.0,1231.0,615.0,1265.0,30.1
4675,1277.0,1277.0,586.0,1226.0,29.4
4676,1142.0,1073.0,671.0,987.0,29.2
4677,1207.0,1136.0,645.0,1024.0,30.5
4678,1252.0,1233.0,618.0,1127.0,31.5
4679,1399.0,1468.0,531.0,1442.0,31.2
4680,1464.0,1559.0,485.0,1639.0,28.5
4681,1422.0,1520.0,494.0,1624.0,26.7
4682,1308.0,1297.0,567.0,1454.0,24.8
4683,1137.0,1047.0,680.0,1138.0,23.6
4684,1040.0,903.0,782.0,951.0,23.0
4685,1018.0,885.0,809.0,864.0,22.1
4686,962.0,808.0,866.0,868.0,22.6
4687,930.0,768.0,916.0,825.0,21.0
4688,812.0,613.0,1133.0,626.0,23.0
4689,826.0,612.0,1111.0,605.0,19.8
4690,878.0,702.0,949.0,822.0,18.3
4691,922.0,764.0,892.0,905.0,18.1
4692,1047.0,965.0,737.0,1075.0,18.3
4693,1376.0,1452.0,521.0,1541.0,18.5
4694,1514.0,1648.0,457.0,1749.0,20.1
4695,1494.0,1528.0,479.0,1798.0,23.5
4696,1316.0,1298.0,562.0,1584.0,26.8
4697,1269.0,1247.0,597.0,1441.0,29.1
4698,1152.0,1099.0,674.0,1093.0,30.8
4699,1138.0,1117.0,657.0,1019.0,27.9
4700,1132.0,1052.0,680.0,944.0,28.5
4701,1186.0,1159.0,640.0,1046.0,30.2
4702,1228.0,1184.0,657.0,1089.0,32.9
4703,1424.0,1486.0,523.0,1537.0,32.2
4704,1427.0,1458.0,507.0,1566.0,28.8
4705,1387.0,1473.0,508.0,1510.0,26.7
4706,1284.0,1249.0,582.0,1300.0,24.6
4707,1110.0,1045.0,688.0,1058.0,23.4
4708,1110.0,1032.0,702.0,1002.0,22.5
4709,1077.0,964.0,749.0,923.0,22.9
4710,1037.0,898.0,793.0,836.0,22.2
4711,1002.0,854.0,818.0,779.0,21.4
4712,865.0,694.0,989.0,678.0,22.2
4713,824.0,615.0,1131.0,601.0,22.4
4714,824.0,602.0,1138.0,593.0,21.1
4715,847.0,620.0,1085.0,670.0,22.9
4716,961.0,828.0,892.0,837.0,21.3
4717,1336.0,1340.0,540.0,1400.0,21.3
4718,1251.0,1264.0,582.0,1393.0,23.7
4719,1290.0,1244.0,604.0,1415.0,25.0
4720,1215.0,1141.0,631.0,1285.0,26.3
4721,1248.0,1177.0,608.0,1230.0,26.4
4722,1233.0,1184.0,610.0,1147.0,29.3
4723,1229.0,1217.0,599.0,1107.0,29.0
4724,1206.0,1175.0,618.0,1068.0,29.8
4725,1215.0,1150.0,608.0,1115.0,30.4
4726,1330.0,1264.0,586.0,1362.0,31.5
4727,1446.0,1434.0,522.0,1619.0,31.6
4728,1446.0,1458.0,501.0,1572.0,29.0
4729,1421.0,1444.0,510.0,1446.0,27.2
4730,1247.0,1206.0,600.0,1233.0,26.2
4731,1168.0,1070.0,667.0,1102.0,25.1
4732,1111.0,991.0,721.0,1028.0,24.1
4733,1071.0,934.0,763.0,942.0,22.5
4734,969.0,835.0,859.0,773.0,22.7
4735,942.0,780.0,915.0,737.0,21.5
4736,923.0,744.0,908.0,815.0,22.3
4737,813.0,581.0,1176.0,627.0,22.7
4738,851.0,618.0,1099.0,642.0,21.1
4739,868.0,639.0,1093.0,610.0,20.4
4740,1062.0,915.0,792.0,929.0,20.8
4741,1418.0,1328.0,546.0,1427.0,21.3
4742,1600.0,1641.0,440.0,1776.0,21.9
4743,1583.0,1538.0,461.0,1788.0,23.0
4744,1338.0,1305.0,543.0,1521.0,25.1
4745,1285.0,1252.0,581.0,1293.0,26.6
4746,1376.0,1359.0,530.0,1435.0,26.2
4747,1467.0,1477.0,491.0,1592.0,25.4
4748,1442.0,1403.0,518.0,1551.0,25.6
4749,1358.0,1277.0,563.0,1429.0,25.7
4750,1222.0,1133.0,624.0,1195.0,24.9
4751,1134.0,1017.0,724.0,981.0,18.3
4752,1120.0,993.0,725.0,962.0,16.3
4753,1103.0,997.0,736.0,914.0,15.6
4754,985.0,805.0,895.0,785.0,15.4
4755,795.0,596.0,1227.0,482.0,14.0
4756,787.0,584.0,1317.0,446.0,14.9
4757,839.0,701.0,1128.0,553.0,15.5
4758,835.0,705.0,1117.0,592.0,15.6
4759,837.0,693.0,1096.0,584.0,15.4
4760,761.0,563.0,1316.0,451.0,15.4
4761,718.0,499.0,1495.0,382.0,15.3
4762,724.0,495.0,1531.0,391.0,15.3
4763,718.0,486.0,1531.0,398.0,15.4
4764,744.0,525.0,1434.0,430.0,15.5
4765,782.0,591.0,1287.0,461.0,15.4
4766,798.0,619.0,1204.0,500.0,15.7
4767,867.0,744.0,1067.0,594.0,16.9
4768,862.0,729.0,1103.0,603.0,18.2
4769,915.0,834.0,1006.0,686.0,19.1
4770,857.0,813.0,1040.0,622.0,19.3
4771,837.0,812.0,1065.0,624.0,19.8
4772,805.0,740.0,1161.0,565.0,19.8
4773,781.0,705.0,1203.0,514.0,20.2
4774,815.0,743.0,1183.0,536.0,22.1
4775,877.0,844.0,1048.0,669.0,21.1
4776,926.0,935.0,931.0,786.0,20.1
4777,987.0,971.0,876.0,891.0,19.5
4778,1004.0,1007.0,848.0,926.0,19.3
4779,897.0,875.0,937.0,902.0,18.4
4780,1002.0,989.0,840.0,1011.0,17.8
4781,1126.0,1111.0,746.0,1249.0,17.8
4782,1067.0,1013.0,794.0,1133.0,17.0
4783,1063.0,1040.0,739.0,1166.0,15.5
4784,915.0,893.0,872.0,953.0,15.6
4785,906.0,885.0,872.0,912.0,13.5
4786,844.0,786.0,969.0,831.0,13.4
4787,816.0,739.0,999.0,793.0,12.5
4788,768.0,671.0,1128.0,700.0,13.6
4789,835.0,785.0,989.0,780.0,12.2
4790,944.0,908.0,865.0,931.0,14.6
4791,810.0,651.0,1170.0,575.0,19.8
4792,819.0,655.0,1222.0,507.0,21.6
